Country_Code,Indicator_Name,Indicator_Code,2010,2011,2012,2013,2014,2015
MNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.018109381,0.024179299,0.034596531,0.041172037,0.040260845,0.040822852
SEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.009416878,0.009578722,0.009803922,0.009798379,0.009828939,0.010658708
PER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.039659544,0.045289687,0.053261689,0.058696062,0.060202249,0.066083991
PLW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.080677291,0.086580489,0.091157617,0.091954023,0.100652112,0.129823065
MCO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,
ZWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.004527345,0.006416814,0.007258673,0.007725645,0.007938758,0.009059902
MYS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.074972836,0.084441551,0.096153846,0.102223478,0.105094036,0.112662545
UZB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.011771097,0.014042593,0.016025641,0.017995101,0.019563368,0.022916223
ABW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,
CRI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.064288301,0.074211848,0.086161388,0.09280196,0.095643134,0.10882541
CUB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.050434625,0.054682414,,,,
TON,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.032144151,0.035617967,0.039687029,0.040512531,0.040260845,
CYP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.279880478,0.29033758,0.271493213,0.257019031,0.250543427,0.276380303
CHE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.700470844,0.737375616,0.797417044,0.830224232,0.81277762,0.897250053
KWT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0.373234335,0.398586441,0.467383107,0.490484266,0.465929496,0.436260925
GIB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,
SGP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.857142857,0.821428571,0.75,0.714285714,0.714285714,0.703703704
HND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.098360656,0.09787234,0.092920354,0.091743119,0.09478673,0.093137255
MMR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.040472175,0.04020979,0.037974684,0.037383178,0.03868472,0.038
TCD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.014990631,0.01474359,0.013852243,0.013596193,0.013995801,0.01369863
ZWE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.026815642,0.026869159,0.026751592,0.026845638,0.027662517,0.026874116
NRU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.060913706,0.059278351,0.05511811,0.053763441,0.055096419,0.053672316
KGZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.08,0.082733813,0.081712062,0.083333333,0.088495575,0.089201878
MKD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.242424242,0.26744186,0.283783784,0.303030303,0.333333333,0.345454545
LBR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.0268757,0.027218935,0.02615193,0.02621232,0.027434842,0.027181688
MWI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.02640264,0.027218935,0.027166882,0.028050491,0.029895366,0.0296875
GNQ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.021641118,0.021435228,0.020250723,0.019940179,0.020533881,0.020191286
VEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.144578313,0.140243902,0.130434783,0.127388535,0.130718954,0.127516779
NPL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.052863436,0.053364269,0.051344743,0.051282051,0.053475936,0.053072626
JOR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.115384615,0.113861386,0.107142857,0.105263158,0.108108108,0.106145251
ISL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1,1,0.954545455,0.952380952,0.952380952,0.95
ATG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.242424242,0.242105263,0.230769231,0.229885057,0.238095238,0.234567901
PNG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.036308623,0.035769829,0.0336,0.032840722,0.033840948,0.033158813
TUN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.137931034,0.139393939,0.132911392,0.131578947,0.136986301,0.135714286
MNP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
BRB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.163265306,0.159722222,0.14893617,0.145985401,0.15037594,0.146153846
WBG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.100840336,0.098712446,0.092105263,0.089686099,0.092165899,0.090047393
PRI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
DOM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.071005917,0.069069069,0.064220183,0.062111801,0.063492063,0.061488673
MLI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.017569546,0.017463933,0.016535433,0.016299919,0.016906171,0.016564952
AUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.5,0.511111111,0.488372093,0.487804878,0.512820513,0.5
HTI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.011494253,0.029792746,0.027925532,0.027359781,0.028169014,0.027536232
PRY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.099585062,0.098712446,0.092920354,0.091324201,0.094339623,0.092682927
KIR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.038155803,0.037277147,0.034768212,0.033955857,0.034843206,0.033989267
UGA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.031914894,0.032951289,0.03276131,0.033167496,0.035149385,0.034798535
UZB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.052060738,0.051569507,0.048611111,0.04784689,0.04950495,0.04859335
MDV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.184615385,0.194915254,0.196261682,0.202020202,0.217391304,0.220930233
BLR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.393442623,0.410714286,0.396226415,0.4,0.425531915,0.413043478
KHM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.055684455,0.058524173,0.058659218,0.060790274,0.065359477,0.066202091
NOR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.75,0.741935484,0.7,0.714285714,0.740740741,0.730769231
URY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.195121951,0.191666667,0.181034483,0.18018018,0.188679245,0.188118812
PYF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
EGY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.082758621,0.082437276,0.078358209,0.07751938,0.080645161,0.079166667
ZAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.044609665,0.046184739,0.044025157,0.046082949,0.048309179,0.04691358
GRD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.181818182,0.176923077,0.165354331,0.16,0.163934426,0.161016949
MYS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.3,0.291139241,0.272727273,0.266666667,0.277777778,0.271428571
LIE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
LBY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.144578313,0.130681818,0.139072848,0.137931034,0.143884892,0.141791045
SRB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.315789474,0.315068493,0.295774648,0.289855072,0.294117647,0.28358209
EST,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.52173913,0.547619048,0.552631579,0.571428571,0.625,0.655172414
QAT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.266666667,0.261363636,0.244186047,0.238095238,0.243902439,0.2375
KEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.038647343,0.039316239,0.037769784,0.037453184,0.038986355,0.038461538
ESP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.52173913,0.511111111,0.477272727,0.465116279,0.476190476,0.463414634
HKG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
LCA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.149068323,0.14556962,0.136363636,0.132450331,0.136054422,0.132867133
CYM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
SVK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.285714286,0.283950617,0.265822785,0.25974026,0.266666667,0.260273973
MDG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.039800995,0.039792388,0.037837838,0.037453184,0.038834951,0.038306452
ARM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.133333333,0.13372093,0.128834356,0.129032258,0.136054422,0.134751773
PRT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.615384615,0.605263158,0.552631579,0.526315789,0.540540541,0.527777778
GUY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.057831325,0.055555556,0.050970874,0.049019608,0.049751244,0.04822335
TZA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.03785489,0.039049236,0.037701975,0.037523452,0.03960396,0.039014374
CAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.015978695,0.015731874,0.014778325,0.014440433,0.014925373,0.014604151
NCL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
TTO,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.101694915,0.100436681,0.094594595,0.093023256,0.09569378,0.093137255
BIH,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.324324324,0.333333333,0.323076923,0.327868852,0.350877193,0.351851852
GMB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.029484029,0.029262087,0.027595269,0.027173913,0.028129395,0.027576197
ABW,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
PRK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.076677316,0.07641196,0.073170732,0.072992701,0.076628352,0.076305221
ECU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.095238095,0.093877551,0.088607595,0.086956522,0.089686099,0.087962963
ARE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.282352941,0.280487805,0.269230769,0.27027027,0.281690141,0.279411765
VUT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.084210526,0.08041958,0.073426573,0.070422535,0.071174377,0.069090909
ERI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.043165468,0.042990654,0.040697674,0.040241449,0.041580042,0.040860215
KAZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.111111111,0.117346939,0.117318436,0.12195122,0.132450331,0.134751773
CAN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.428571429,0.425925926,0.396226415,0.384615385,0.4,0.387755102
VNM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.096774194,0.095041322,0.089361702,0.087336245,0.089686099,0.087557604
TKM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.039933444,0.0395189,0.037168142,0.036563071,0.037664783,0.036964981
ARG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.164383562,0.161971831,0.152173913,0.15037594,0.15503876,0.152
HUN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.363636364,0.359375,0.333333333,0.322580645,0.327868852,0.322033898
CPV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.086330935,0.084249084,0.078947368,0.077220077,0.079365079,0.07755102
GAB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.037914692,0.037953795,0.036395147,0.03649635,0.038240918,0.037401575
BWA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.044859813,0.044401544,0.042424242,0.042918455,0.044642857,0.043577982
NLD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.545454545,0.534883721,0.5,0.5,0.512820513,0.5
AUT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.545454545,0.547619048,0.525,0.512820513,0.540540541,0.542857143
ROM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.172661871,0.174242424,0.168,0.166666667,0.173913043,0.171171171
NAM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.044609665,0.044573643,0.042084168,0.041928721,0.043103448,0.04185022
SLV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.12,0.119170984,0.112903226,0.111111111,0.114942529,0.113095238
BRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.144578313,0.141975309,0.13125,0.125,0.12345679,0.115853659
AZE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.061538462,0.061662198,0.058823529,0.058479532,0.060790274,0.059936909
JAM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.132596685,0.130681818,0.122093023,0.119760479,0.12345679,0.121019108
DZA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.087912088,0.086466165,0.08045977,0.07751938,0.078125,0.074509804
SMR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.685714286,0.676470588,0.65625,0.64516129,0.666666667,0.655172414
NIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.091954023,0.091269841,0.086065574,0.085106383,0.087719298,0.085972851
FRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.558139535,0.534883721,0.488372093,0.454545455,0.454545455,0.441860465
MUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.157894737,0.154362416,0.143835616,0.13986014,0.143884892,0.140740741
TUV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.075709779,0.074918567,0.070469799,0.069204152,0.071428571,0.070110701
BGR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.184615385,0.182539683,0.175,0.173913043,0.183486239,0.182692308
COG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.03960396,0.040998217,0.039923954,0.040322581,0.042462845,0.042222222
CYP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.666666667,0.676470588,0.65625,0.666666667,0.689655172,0.703703704
IRQ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.06557377,0.06442577,0.060344828,0.05899705,0.060790274,0.059375
ITA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.6,0.58974359,0.552631579,0.540540541,0.555555556,0.542857143
TMP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.037617555,0.037643208,0.035775128,0.03539823,0.036697248,0.036121673
BMU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
LUX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1,1,1,1,1,1
PAN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.121212121,0.119791667,0.112299465,0.110497238,0.113636364,0.111764706
PAK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.026143791,0.025583982,0.023917995,0.023364486,0.024009604,0.023427867
ZMB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.029232643,0.029262087,0.028225806,0.028490028,0.03003003,0.0296875
BLZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.126315789,0.124324324,0.116666667,0.114285714,0.117647059,0.115151515
FJI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.10041841,0.097046414,0.089361702,0.086206897,0.087336245,0.084821429
NGA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.018419033,0.018326693,0.017369727,0.017152659,0.017777778,0.017463235
MRT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.024539877,0.024109015,0.022653722,0.022172949,0.022857143,0.022432113
CZE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.585365854,0.58974359,0.552631579,0.540540541,0.571428571,0.558823529
SWE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.774193548,0.766666667,0.7,0.666666667,0.666666667,0.633333333
TUR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.12565445,0.129213483,0.127272727,0.12987013,0.13986014,0.140740741
DEU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.571428571,0.56097561,0.525,0.512820513,0.526315789,0.513513514
SYR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.156862745,0.153333333,0.13125,0.130718954,0.13986014,0.147286822
GIN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.021447721,0.021355617,0.020192308,0.019920319,0.020618557,0.020277481
GRC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.510638298,0.489361702,0.446808511,0.425531915,0.434782609,0.413043478
VGB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
COD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.020671835,0.020499109,0.019354839,0.019083969,0.019665683,0.019328586
CHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.272727273,0.264367816,0.244186047,0.238095238,0.240963855,0.234567901
UKR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.203389831,0.205357143,0.198113208,0.2,0.210526316,0.211111111
MAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
BHS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.172661871,0.17037037,0.159090909,0.15625,0.161290323,0.157024793
MNG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.08,0.082142857,0.080152672,0.08097166,0.085106383,0.084821429
IRN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.125,0.12568306,0.12,0.119047619,0.124223602,0.122580645
SOM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.014981273,0.014810045,0.013944223,0.013689254,0.014164306,0.013888889
PHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.07523511,0.073717949,0.069078947,0.067567568,0.069444444,0.067857143
CRI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.235294118,0.227722772,0.207920792,0.2,0.202020202,0.195876289
BHR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.289156627,0.294871795,0.287671233,0.289855072,0.307692308,0.306451613
LBN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.237623762,0.237113402,0.225806452,0.224719101,0.23255814,0.228915663
FIN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.8,0.793103448,0.777777778,0.769230769,0.833333333,0.826086957
KNA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.192,0.190082645,0.179487179,0.17699115,0.183486239,0.180952381
FSM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.058968059,0.058375635,0.054973822,0.054054054,0.055865922,0.054755043
SLB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.074766355,0.073248408,0.068403909,0.066889632,0.069204152,0.067615658
PLW,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.12371134,0.122340426,0.115384615,0.114285714,0.117647059,0.115853659
BRN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.258064516,0.242105263,0.216494845,0.202020202,0.198019802,0.18627451
IMY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
SWZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.027149321,0.029077118,0.02892562,0.029585799,0.031948882,0.031301483
BEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.021505376,0.021043001,0.019626168,0.019083969,0.019588639,0.019095477
SLE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.014981273,0.015272244,0.014830508,0.014992504,0.015822785,0.015780731
NER,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.019417476,0.019810508,0.019160584,0.019212296,0.020080321,0.019895288
SAU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.141176471,0.139393939,0.13125,0.129032258,0.133333333,0.131034483
HRV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.444444444,0.450980392,0.428571429,0.425531915,0.444444444,0.441860465
AFG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.022857143,0.022482893,0.021105528,0.020682523,0.021299255,0.020856202
GTM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.069565217,0.069069069,0.065420561,0.064308682,0.066445183,0.065292096
MDA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.139534884,0.136094675,0.125748503,0.12195122,0.124223602,0.120253165
CUB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.393442623,0.383333333,0.362068966,0.350877193,0.357142857,0.345454545
MEX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.142857143,0.14375,0.137254902,0.137931034,0.144927536,0.143939394
LVA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.255319149,0.255555556,0.24137931,0.238095238,0.243902439,0.240506329
MCO,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.6,0.58974359,0.552631579,0.540540541,0.555555556,0.542857143
ALB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.144578313,0.14375,0.135483871,0.134228188,0.138888889,0.135714286
LTU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.358208955,0.37704918,0.375,0.377358491,0.384615385,0.365384615
VCT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.115384615,0.113300493,0.106060606,0.103626943,0.106382979,0.103825137
KSV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
CUW,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,
USA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.324324324,0.319444444,0.295774648,0.289855072,0.298507463,0.292307692
GHA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.032128514,0.031988873,0.030346821,0.030075188,0.03125,0.030844156
IRL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.571428571,0.56097561,0.525,0.526315789,0.540540541,0.527777778
ISR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,0.52173913,0.522727273,0.488372093,0.476190476,0.487804878,0.475
